media,str_date,reprint,scores
上海证券报,20191111,7,2
上海证券报,20191111,5,0
上海证券报,20191111,2,2
上海证券报,20191111,7,2
上海证券报,20191111,10,0
上海证券报,20191111,4,0
上海证券报,20191111,4,0
上海证券报,20191111,7,2
上海证券报,20191111,2,2
上海证券报,20191111,4,0
上海证券报,20191111,12,0
上海证券报,20191111,3,0
新浪,20191111,0,0
新浪,20191111,3,2
新浪,20191111,4,0
中国网,20191111,0,2
和讯网,20191111,1,2
第一财经,20191111,1,0
电鳗快报,20191111,1,0
腾讯,20191111,0,0
上海证券报,20191111,8,0
上海证券报,20191111,2,2
和讯网,20191111,1,2
和讯网,20191111,2,2
新京报,20191111,2,0
第一财经,20191111,0,0
中国证券报,20191111,2,0
中国证券报,20191111,3,0
中国证券报,20191111,2,2
中国证券报,20191111,2,0
中国证券报,20191111,4,2
中国证券报,20191111,15,0
中国证券报,20191111,3,0
中国证券报,20191111,13,0
中国证券报,20191111,5,0
中国证券报,20191111,4,0
北京商报,20191111,1,2
上海证券报,20191111,3,0
上海证券报,20191111,3,0
上海证券报,20191111,0,0
界面,20191111,0,0
21世纪经济报道,20191111,0,0
21世纪经济报道,20191111,0,0
每日经济新闻,20191111,1,0
金融界,20191111,2,2
中国证券报,20191111,0,2
21世纪经济报道,20191111,1,0
21世纪经济报道,20191111,2,0
和讯网,20191111,1,2
和讯网,20191111,0,2
中国经济网,20191111,1,2
21世纪经济报道,20191111,0,0
新浪,20191111,2,2
21世纪经济报道,20191109,12,0
21世纪经济报道,20191109,12,0
21世纪经济报道,20191111,0,0
21世纪经济报道,20191111,1,0
电鳗快报,20191111,1,0
财联社,20191111,2,0
财联社,20191111,2,0
新浪,20191111,0,2
第一财经,20191111,2,0
和讯网,20191111,2,2
全景网,20191111,1,2
证券日报,20191111,6,0
蓝鲸,20191111,3,0
21世纪经济报道,20191111,1,0
电鳗快报,20191111,1,2
新浪,20191111,2,0
新京报,20191111,0,0
新京报,20191111,0,0
澎湃,20191111,1,0
新浪,20191111,2,0
新京报,20191111,0,0
财联社,20191111,0,0
中国证券报,20191111,2,2
中国证券报,20191111,1,0
中国证券报,20191111,3,0
中国证券报,20191111,2,0
中国证券报,20191111,1,0
中国证券报,20191111,1,0
中国证券报,20191111,0,0
北京商报,20191111,3,0
证券日报,20191111,1,0
证券时报,20191111,1,0
上海证券报,20191111,1,2
上海证券报,20191111,0,0
21世纪经济报道,20191111,0,0
21世纪经济报道,20191111,0,0
每日经济新闻,20191111,1,0
华夏时报,20191111,0,0
第一财经,20191111,1,0
第一财经,20191111,2,0
第一财经,20191111,3,0
澎湃,20191111,4,0
新浪,20191111,0,0
每日经济新闻,20191111,6,0
上海证券报,20191111,1,0
证券时报,20191111,2,0
国际金融报,20191111,8,0
中国证券报,20191111,2,2
21世纪经济报道,20191111,0,0
21世纪经济报道,20191111,0,0
21世纪经济报道,20191111,1,0
21世纪经济报道,20191111,0,0
21世纪经济报道,20191111,0,0
北京商报,20191111,0,0
第一财经,20191111,2,0
北京商报,20191111,0,0
第一财经,20191111,1,0
第一财经,20191111,4,0
北京商报,20191111,0,0
第一财经,20191111,2,0
北京商报,20191111,0,0
第一财经,20191111,1,0
财联社,20191111,1,0
证券日报,20191112,4,0
证券日报,20191112,6,0
每日经济新闻,20191112,2,0
21世纪经济报道,20191112,3,0
21世纪经济报道,20191112,5,0
21世纪经济报道,20191112,11,0
21世纪经济报道,20191112,2,0
21世纪经济报道,20191112,3,0
21世纪经济报道,20191112,5,0
21世纪经济报道,20191112,11,0
金融投资报,20191112,0,2
金融投资报,20191112,1,0
金融投资报,20191112,2,0
金融投资报,20191112,1,2
金融投资报,20191112,2,2
金融投资报,20191112,5,0
中国经济网,20191112,9,-3
中华工商时报,20191112,1,0
中华工商时报,20191112,0,0
中华工商时报,20191112,0,0
中华工商时报,20191112,1,0
中华工商时报,20191112,0,0
中国证券报,20191112,9,2
中国证券报,20191112,11,0
中国证券报,20191112,13,0
投资快报,20191112,0,0
中国证券报,20191112,1,0
中国证券报,20191112,4,0
中国证券报,20191112,2,0
中国证券报,20191112,4,0
新京报,20191112,1,0
财联社,20191112,2,0
上海证券报,20191112,18,0
上海证券报,20191112,1,0
上海证券报,20191112,4,0
上海证券报,20191112,12,0
新浪,20191112,2,0
每日经济新闻,20191112,1,0
证券时报,20191112,5,0
证券时报,20191112,15,2
证券时报,20191112,13,0
和讯网,20191112,1,2
证券时报,20191112,14,0
和讯网,20191112,1,2
和讯网,20191112,1,2
和讯网,20191112,1,2
中国证券报,20191112,8,2
投资快报,20191112,1,0
中国证券报,20191112,4,0
上海证券报,20191112,2,0
新浪,20191112,1,0
新浪,20191112,0,0
投资快报,20191112,2,0
界面,20191112,2,0
第一财经,20191112,2,0
财经网,20191112,0,0
财联社,20191112,2,0
财联社,20191112,1,0
上海证券报,20191112,1,2
中国网,20191112,0,2
财联社,20191112,2,0
中国证券报,20191112,7,2
财联社,20191112,2,0
和讯网,20191112,1,2
和讯网,20191112,1,2
中国经济网,20191112,1,2
新浪,20191112,0,2
中国网,20191112,1,2
中国网,20191112,1,2
新浪,20191108,0,0
澎湃,20191112,2,0
新浪,20191112,1,2
中国基金报,20191112,0,0
每日经济新闻,20191112,13,-2
中国证券报,20191112,3,0
中国证券报,20191112,7,2
财联社,20191112,0,0
电鳗快报,20191112,1,2
界面,20191112,2,0
腾讯,20191112,0,0
第一财经,20191112,0,0
中国经济网,20191112,1,2
新浪,20191108,0,0
中国网,20191112,3,2
澎湃,20191112,1,0
上海证券报,20191112,2,2
21世纪经济报道,20191112,0,0
华夏时报,20191112,2,0
新浪,20191112,1,2
每日经济新闻,20191112,1,0
新浪,20191112,1,2
中国证券报,20191112,1,2
中国证券报,20191112,0,0
第一财经,20191112,5,0
财联社,20191112,1,0
 新经济e线,20191112,2,-2
和讯网,20191112,1,2
21世纪经济报道,20191112,1,0
上海证券报,20191112,0,0
中国网,20191112,3,2
中国网,20191112,3,2
中国网,20191112,3,2
新浪,20191112,2,0
蓝鲸,20191112,5,0
财联社,20191112,2,0
财联社,20191112,0,0
华夏时报,20191112,6,0
澎湃,20191112,3,0
证券日报,20191112,2,2
证券日报,20191112,4,2
财联社,20191112,1,0
新京报,20191112,1,0
中国证券报,20191112,2,2
澎湃,20191112,1,0
证券日报,20191112,5,0
蓝鲸,20191112,4,0
第一财经,20191112,4,0
上海证券报,20191112,0,0
21世纪经济报道,20191112,0,0
国际金融报,20191112,1,0
国际金融报,20191112,5,0
第一财经,20191112,4,0
新浪,20191112,0,0
第一财经,20191112,1,0
财联社,20191112,2,0
21世纪经济报道,20191112,0,0
新浪,20191112,0,0
北京商报,20191112,1,0
北京商报,20191112,5,0
21世纪经济报道,20191113,3,0
21世纪经济报道,20191113,2,0
21世纪经济报道,20191113,7,0
21世纪经济报道,20191113,6,0
证券日报,20191113,8,2
新京报,20191113,5,0
新京报,20191112,3,0
中华工商时报,20191113,0,0
人民日报,20191113,0,0
金融投资报,20191113,0,0
金融投资报,20191113,0,0
金融投资报,20191113,1,0
金融投资报,20191113,1,2
金融投资报,20191113,2,0
金融投资报,20191113,1,2
金融投资报,20191113,1,0
每日经济新闻,20191112,2,2
中国证券报,20191113,9,0
中国证券报,20191113,1,0
上海证券报,20191113,12,0
华夏时报,20191113,9,-3
中国证券报,20191113,4,0
投资快报,20191113,1,0
投资快报,20191113,0,0
投资快报,20191113,2,0
投资快报,20191113,1,2
澎湃,20191113,1,0
上海证券报,20191113,3,0
信息时报,20191112,0,2
上海证券报,20191113,20,0
电鳗快报,20191113,5,-3
上海证券报,20191113,4,0
中国基金报,20191113,15,0
中国基金报,20191113,0,0
中国基金报,20191113,0,0
新浪,20191112,1,2
中国基金报,20191113,19,0
上海证券报,20191113,2,0
上海证券报,20191113,1,0
上海证券报,20191113,1,0
新浪,20191113,2,2
网易,20191113,1,0
上海证券报,20191113,1,0
中国基金报,20191113,12,0
中国基金报,20191113,8,2
中国基金报,20191113,1,2
证券时报,20191113,4,0
中国基金报,20191113,4,2
新浪,20191113,1,-1
中国基金报,20191113,1,0
第一财经,20191113,1,0
投资快报,20191113,2,0
21世纪经济报道,20191113,2,0
每日经济新闻,20191113,7,0
新京报,20191113,1,0
上海证券报,20191113,5,0
上海证券报,20191113,0,2
中国证券报,20191113,5,0
中国证券报,20191113,3,0
财联社,20191113,0,0
第一财经,20191113,1,0
第一财经,20191113,0,0
第一财经,20191113,2,0
财联社,20191113,1,2
中国证券报,20191113,3,0
和讯网,20191113,2,2
新闻晨报,20191113,0,0
新闻晨报,20191113,0,0
财联社,20191113,0,0
财联社,20191113,1,0
财联社,20191113,0,0
中国经济网,20191113,1,2
中国经济网,20191113,1,2
中国网,20191113,1,2
中国基金报,20191113,0,0
电鳗快报,20191113,1,2
中国证券报,20191113,1,2
财联社,20191113,0,0
证券时报,20191113,0,0
经济观察报,20191113,0,0
腾讯财经,20191113,0,2
澎湃,20191113,1,0
新浪,20191113,1,2
新浪,20191113,0,2
和讯网,20191113,1,2
新浪,20191113,1,2
上海证券报,20191113,3,2
中国经济网,20191113,1,2
中国网,20191113,1,2
和讯网,20191113,0,2
21世纪经济报道,20191113,1,2
中国网,20191113,3,2
中国网,20191113,2,2
金融界,20191113,1,0
21世纪经济报道,20191113,0,0
电鳗快报,20191113,1,0
金融界,20191113,0,0
第一财经,20191113,3,0
第一财经,20191113,2,0
证券日报,20191113,4,2
证券日报,20191113,2,2
第一财经,20191113,2,0
上海证券报,20191113,0,0
21世纪经济报道,20191113,1,0
财联社,20191113,1,0
第一财经,20191113,1,0
财联社,20191113,0,0
财联社,20191113,2,0
21世纪经济报道,20191113,3,0
财经网,20191113,1,0
21世纪经济报道,20191113,4,0
21世纪经济报道,20191113,0,0
21世纪经济报道,20191113,0,0
21世纪经济报道,20191113,0,0
21世纪经济报道,20191113,3,0
21世纪经济报道,20191113,0,0
中国证券报,20191113,2,2
中国证券报,20191113,3,0
中国证券报,20191113,3,0
财联社,20191113,0,0
中国证券报,20191113,6,0
中国证券报,20191113,4,0
北京商报,20191113,0,0
新京报,20191113,0,0
第一财经,20191113,4,0
新浪,20191113,0,0
国际金融报,20191113,0,0
财联社,20191113,1,2
财联社,20191113,0,0
中国基金报,20191113,6,2
中国基金报,20191113,3,0
第一财经,20191113,2,0
21世纪经济报道,20191113,2,0
21世纪经济报道,20191114,2,0
21世纪经济报道,20191114,2,0
21世纪经济报道,20191114,4,0
北京商报,20191113,3,0
北京商报,20191113,5,0
北京商报,20191113,1,0
北京商报,20191113,1,0
北京商报,20191113,1,0
北京商报,20191113,0,0
中华工商时报,20191114,0,0
中华工商时报,20191114,0,0
中华工商时报,20191114,0,0
中国证券报,20191114,9,2
蓝鲸,20191114,3,2
金融投资报,20191114,0,0
中国证券报,20191114,0,0
中国证券报,20191114,13,2
上海证券报,20191114,12,0
中国证券报,20191114,10,0
上海证券报,20191114,12,0
金融投资报,20191114,0,0
中国证券报,20191114,3,0
新京报,20191114,2,0
上海证券报,20191114,4,0
证券时报,20191114,18,0
证券时报,20191114,6,0
上海证券报,20191114,1,0
证券时报,20191114,3,0
证券时报,20191114,16,0
全景网,20191114,0,0
电鳗快报,20191114,1,2
澎湃,20191114,1,0
腾讯财经,20191114,0,0
腾讯财经,20191114,0,0
投资快报,20191114,0,0
中国基金报,20191114,2,0
中国基金报,20191114,3,0
中国基金报,20191114,2,2
中国基金报,20191114,2,2
新浪,20191114,0,2
网易,20191114,1,0
新浪,20191114,1,0
第一财经,20191114,2,0
中国网,20191114,3,2
中国证券报,20191114,3,0
和讯网,20191114,0,2
财联社,20191114,0,0
新浪,20191114,1,2
新浪,20191114,2,2
中国基金报,20191114,1,0
和讯网,20191114,0,2
新浪,20191114,2,2
中国证券报,20191114,4,0
新浪,20191114,0,2
金融投资报,20191114,2,2
新浪,20191114,2,2
新京报,20191114,0,0
金融投资报,20191114,2,-1
经济参考报,20191114,0,0
上海证券报,20191114,1,2
上海证券报,20191114,1,2
澎湃,20191114,1,0
上海证券报,20191114,0,0
证券日报,20191114,8,0
中国证券报,20191114,4,2
蓝鲸,20191114,7,2
投资快报,20191114,3,0
金融投资报,20191113,1,0
新浪,20191114,0,0
中华工商时报,20191115,0,0
中华工商时报,20191115,1,0
中华工商时报,20191115,0,0
中华工商时报,20191115,1,2
中华工商时报,20191115,0,0
中华工商时报,20191115,0,0
中华工商时报,20191115,1,2
中华工商时报,20191115,1,2
中华工商时报,20191115,0,0
金融投资报,20191115,3,0
金融投资报,20191115,0,0
金融投资报,20191115,0,0
金融投资报,20191115,0,2
金融投资报,20191115,2,2
新闻晨报,20191115,0,0
新闻晨报,20191115,0,0
新闻晨报,20191115,1,0
新闻晨报,20191115,1,0
每日经济新闻,20191115,0,0
新京报,20191115,0,0
经济观察报,20191115,1,0
新京报,20191115,0,0
新浪,20191115,2,0
新京报,20191115,2,0
网易,20191105,0,-2
新京报,20191115,0,0
证券时报,20191115,1,0
经济观察报,20191115,3,0
第一财经,20191114,1,0
蓝鲸,20191115,4,0
财联社,20191115,1,0
中国经济网,20191114,0,2
中国经济网,20191114,1,2
中国经济网,20191115,4,0
中国基金报,20191115,1,0
中国基金报,20191115,0,2
中国经济网,20191115,1,0
第一财经,20191114,1,0
北京商报,20191114,4,0
中国证券报,20191115,11,0
中国证券报,20191115,9,2
北京商报,20191115,12,0
中国证券报,20191115,6,2
证券日报,20191115,5,2
界面,20191114,0,0
国际金融报,20191115,5,0
北京商报,20191115,5,0
界面,20191115,0,0
投资快报,20191115,2,0
投资快报,20191115,1,0
界面,20191114,0,0
界面,20191115,2,0
投资快报,20191115,2,0
投资快报,20191115,0,0
中国证券报,20191115,1,0
中国证券报,20191114,0,0
中国证券报,20191115,2,0
中国证券报,20191115,2,0
中国证券报,20191115,2,0
中国证券报,20191115,1,0
中国证券报,20191114,1,2
21世纪经济报道,20191114,0,0
中国证券报,20191114,2,0
中国证券报,20191114,2,0
中国证券报,20191115,27,0
中国证券报,20191115,15,0
中国证券报,20191115,4,0
中国证券报,20191115,2,2
21世纪经济报道,20191114,0,0
21世纪经济报道,20191114,1,0
第一财经,20191115,3,0
第一财经,20191114,2,0
和讯网,20191115,1,2
第一财经,20191114,2,0
21世纪经济报道,20191114,0,0
第一财经,20191114,1,0
第一财经,20191114,2,0
第一财经,20191114,4,0
第一财经,20191114,1,0
第一财经,20191114,2,0
第一财经,20191115,3,0
第一财经,20191115,3,0
第一财经,20191115,3,0
第一财经,20191114,0,0
21世纪经济报道,20191114,2,0
21世纪经济报道,20191114,2,0
21世纪经济报道,20191114,1,0
21世纪经济报道,20191114,1,0
21世纪经济报道,20191114,0,0
21世纪经济报道,20191114,0,0
21世纪经济报道,20191114,0,0
21世纪经济报道,20191115,3,0
21世纪经济报道,20191115,2,0
21世纪经济报道,20191115,3,0
21世纪经济报道,20191115,3,0
第一财经,20191115,1,0
投资者报,20191115,1,2
财联社,20191115,1,0
北京商报,20191114,0,0
华夏时报,20191115,5,-2
北京商报,20191114,1,2
北京商报,20191114,2,0
北京商报,20191114,5,0
第一财经,20191115,3,0
第一财经,20191115,2,0
北京商报,20191114,0,0
北京商报,20191114,1,0
北京商报,20191114,2,0
和讯网,20191115,0,2
全景网,20191115,0,2
全景网,20191115,1,2
新浪,20191115,1,2
新浪,20191115,1,2
证券时报,20191115,0,0
财联社,20191115,0,0
新浪,20191115,3,2
新浪,20191115,1,2
华夏时报,20191115,3,0
财经网,20191115,0,0
中国经济网,20191115,1,0
新京报,20191115,0,0
证券日报,20191115,2,2
中国经济网,20191115,2,2
第一财经,20191115,2,0
财联社,20191115,1,-2
第一财经,20191115,0,0
中国经济网,20191115,1,0
经济观察报,20191115,1,0
蓝鲸,20191115,6,2
证券时报,20191115,0,0
21世纪经济报道,20191115,3,0
中国证券报,20191115,5,2
第一财经,20191115,4,0
新浪,20191115,1,0
中国基金报,20191115,2,2
北京商报,20191115,1,0
新浪,20191115,2,2
财联社,20191115,1,0
中国证券报,20191115,2,2
21世纪经济报道,20191115,0,0
21世纪经济报道,20191115,1,0
21世纪经济报道,20191115,0,0
金融投资报,20191116,2,0
金融投资报,20191116,1,0
金融投资报,20191116,0,0
金融投资报,20191116,4,0
金融投资报,20191116,5,-1
金融投资报,20191116,1,2
金融投资报,20191116,0,0
金融投资报,20191116,4,0
新京报,20191116,1,0
新闻晨报,20191116,0,0
新浪,20191116,0,2
经济观察报,20191116,2,0
中国经济网,20191115,2,2
新京报,20191116,0,0
新浪,20191116,2,2
和讯网,20191116,1,2
新浪,20191116,1,2
和讯网,20191116,1,2
新浪,20191116,2,0
新浪,20191116,1,0
新京报,20191116,0,0
和讯网,20191116,1,0
新浪,20191116,0,0
新浪,20191116,2,2
人民日报,20191112,0,0
和讯网,20191116,2,2
每日经济新闻,20191116,8,0
和讯网,20191116,0,0
和讯网,20191116,0,0
和讯网,20191116,0,2
新浪,20191116,2,2
新浪,20191116,1,2
新浪,20191116,1,2
新闻晨报,20191117,0,0
每日经济新闻,20191115,16,2
中国经济网,20191117,4,2
新京报,20191117,2,0
和讯网,20191117,0,2
和讯网,20191117,1,0
新浪,20191117,1,2
每日经济新闻,20191117,4,0
每日经济新闻,20191117,4,0
新浪,20191117,2,2
新浪,20191117,2,0
新京报,20191117,1,0
新京报,20191117,0,0
每日经济新闻,20191118,2,0
每日经济新闻,20191117,4,0
中国基金报,20191118,8,2
中国基金报,20191118,3,0
中国基金报,20191118,16,0
中国基金报,20191118,6,0
中国基金报,20191118,5,0
中国基金报,20191118,2,0
中国基金报,20191118,4,0
中国基金报,20191118,17,-1
中国基金报,20191118,12,0
中国基金报,20191118,6,0
中国基金报,20191118,8,0
中国基金报,20191118,10,0
中国基金报,20191118,5,2
中国基金报,20191118,9,0
中国基金报,20191118,11,0
中国基金报,20191118,2,0
中国基金报,20191118,5,2
中国基金报,20191118,2,0
中国基金报,20191118,9,0
